study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA447983	SRP136711	SAMN08813953	SRS3104868	SRX3862813	SRR6915197	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ67H		PAIRED	WGS	METAGENOMIC	RANDOM	19375583	3849125332	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ67H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ67H	CRC_MR_SBJ67H_17_R2.fastq.bz2	1277407722;1287454981	d53de5dde47170f144a5f639045aca7f;3932da5d8c06045456bf39bca3812b24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915197/SRR6915197_2.fastq.gz							1902319446	8600b0d2cd0331960c5b47b6c9bf9887	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915197	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/007/SRR6915197	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915197				SBJ67H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813950	SRS3104866	SRX3862812	SRR6915198	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ68H		PAIRED	WGS	METAGENOMIC	RANDOM	10471460	2081182055	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ68H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ68H	CRC_MR_SBJ68H_17_R2.fastq.bz2	687549375;689754184	bf4e79d24fd8e8c45ab6619907cff189;917e942e53cf610a9de82111ca8eaf28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915198/SRR6915198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915198/SRR6915198_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915198/SRR6915198_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915198/SRR6915198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915198/SRR6915198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915198/SRR6915198_2.fastq.gz							1021764169	9b2677d11714758ae1c34cf9592f153b	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915198	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/008/SRR6915198	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915198				SBJ68H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813920	SRS3104867	SRX3862811	SRR6915199	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ57H		PAIRED	WGS	METAGENOMIC	RANDOM	20829102	4136217301	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ57H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ57H	CRC_MR_SBJ57H_17_R1.fastq.bz2	1361337693;1379070872	ff8458a4f8b39fd80372e032feb63b86;36b45529edabcae5bed20055cb4be746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915199/SRR6915199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915199/SRR6915199_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915199/SRR6915199_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915199/SRR6915199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915199/SRR6915199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915199/SRR6915199_2.fastq.gz							2031791711	0afbb9625918e3e3dae696f72c96a031	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915199	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915199	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915199				SBJ57H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813952	SRS3104865	SRX3862810	SRR6915200	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ60H		PAIRED	WGS	METAGENOMIC	RANDOM	51537802	10241209234	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ60H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ60H	CRC_MR_SBJ60H_17_R2.fastq.bz2	3323739614;3367104851	619b1de4ef33149f6d1c47a726f4a98f;7e05584fb558d5e5dcf0342f0bca4743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915200/SRR6915200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915200/SRR6915200_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915200/SRR6915200_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915200/SRR6915200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915200/SRR6915200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915200/SRR6915200_2.fastq.gz							4939531320	55dcfaa934d9b2bffd5057c1af8e1cd1	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915200	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915200	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915200				SBJ60H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814032	SRS3104864	SRX3862809	SRR6915201	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF273		PAIRED	WGS	METAGENOMIC	RANDOM	13992726	2780984782	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF273	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF273	LILT_VF273_T017_R2.fastq.bz2	907715966;922052325	65e57c13619feeb56fe355517083fb1e;d7dcbc44f99e7c4dfba70cecc1d44198	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915201/SRR6915201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915201/SRR6915201_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915201/SRR6915201_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915201/SRR6915201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915201/SRR6915201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915201/SRR6915201_2.fastq.gz							1354862971	e3320c16639bc8790cdd0685e41ad4f9	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915201	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915201	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915201				VF273		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814050	SRS3104863	SRX3862808	SRR6915202	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF279		PAIRED	WGS	METAGENOMIC	RANDOM	38260125	7612013260	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF279	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF279	LILT_VF279_T016_R1.fastq.bz2	2445689244;2473150813	d532f9949899476a17504c294880f1e1;b68cc809fa5380c1ead1409d1b7a927a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915202/SRR6915202_2.fastq.gz							3630546846	fa3ff9e15c06005921f80024ff303327	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915202	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915202	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915202				VF279		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814052	SRS3104862	SRX3862807	SRR6915203	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF301		PAIRED	WGS	METAGENOMIC	RANDOM	11481990	2282261877	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF301	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF301	LILT_VF301_T016_R1.fastq.bz2	763363159;751503439	1c89b19aa0c798361e12ed1077b64c7b;d85e44eba0c54b3fac0bc29cccd81905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915203/SRR6915203_2.fastq.gz							1124269121	6d465be84346feb93454d804bfbbe89e	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915203	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/003/SRR6915203	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915203				VF301		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814004	SRS3104860	SRX3862806	SRR6915204	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF30		PAIRED	WGS	METAGENOMIC	RANDOM	27920613	5541440379	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF30	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF30	LILT_VF30_16_R1.fastq.bz2	1815765008;1844987798	78f49f7a7774d18a5ebda5f6fbdefb61;892c6918fdb4e3858cf6e3dc47c3a1be	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915204/SRR6915204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915204/SRR6915204_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915204/SRR6915204_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915204/SRR6915204_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915204/SRR6915204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915204/SRR6915204_2.fastq.gz							2714376828	52718b08dadfcce910f7a9c161b27b54	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915204	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/004/SRR6915204	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915204				VF30		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814006	SRS3104861	SRX3862805	SRR6915205	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF32		PAIRED	WGS	METAGENOMIC	RANDOM	13642657	2713905711	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF32	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF32	LILT_VF32_T016_R2.fastq.bz2	873630530;892815525	acc857ae385f7ffd33fc05fee7b1311e;d44956b1b49c28112bde7f74c676ba47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915205/SRR6915205_2.fastq.gz							1303544342	0b96eec7836371a10431c2ebcaa33b61	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915205	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/005/SRR6915205	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915205				VF32		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814005	SRS3104859	SRX3862804	SRR6915206	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF31		PAIRED	WGS	METAGENOMIC	RANDOM	18064109	3587512037	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF31	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF31	LILT_VF31_16_R1.fastq.bz2	1175719348;1205647003	5aeb2ad24c7b41e66d11449c255f3fb0;bd89dd40e6a593e980b341a8225a8165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915206/SRR6915206_2.fastq.gz							1770378750	bf4adad9891aad2e56baa378b4774cc1	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915206	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/006/SRR6915206	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915206				VF31		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814058	SRS3104858	SRX3862803	SRR6915207	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF28		PAIRED	WGS	METAGENOMIC	RANDOM	53029256	10549012275	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF28	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF28	LILT_VF28_T016_R1.fastq.bz2	3443292816;3440388625	394ffec7b1e32d8058fb791b91459bce;9423523e655aa1fcbc88cc7534526515	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915207/SRR6915207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915207/SRR6915207_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915207/SRR6915207_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915207/SRR6915207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915207/SRR6915207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915207/SRR6915207_2.fastq.gz							5088567910	a2ad0077380c31ca27da8c26b287f5f5	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915207	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/007/SRR6915207	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915207				VF28		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814034	SRS3104857	SRX3862802	SRR6915208	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF281		PAIRED	WGS	METAGENOMIC	RANDOM	32597546	6483930476	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF281	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF281	LILT_VF281_T017_R2.fastq.bz2	2099433586;2142520139	5ee2ed88172813f9eb56da5a45ac2419;ae3dee16b3afcc260083aad902e31582	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915208/SRR6915208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915208/SRR6915208_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915208/SRR6915208_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915208/SRR6915208_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915208/SRR6915208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915208/SRR6915208_2.fastq.gz							3133085615	ccc518dd6149942f6933614524716832	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915208	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/008/SRR6915208	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915208				VF281		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814051	SRS3104856	SRX3862801	SRR6915209	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF300		PAIRED	WGS	METAGENOMIC	RANDOM	40815700	8116955390	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF300	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF300	LILT_VF300_T016_R1.fastq.bz2	2630172029;2667941216	d6a885833b7c087fbb9b0b5285e1ae68;224d2663850153b5878877936d36df0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915209/SRR6915209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915209/SRR6915209_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915209/SRR6915209_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915209/SRR6915209_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915209/SRR6915209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915209/SRR6915209_2.fastq.gz							3910920342	8058329a8e833036e15321dbd734ebac	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915209	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915209	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915209				VF300		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814003	SRS3104854	SRX3862800	SRR6915210	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF29		PAIRED	WGS	METAGENOMIC	RANDOM	18347954	3645416103	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF29	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF29	LILT_VF29_16_R2.fastq.bz2	1191978433;1217680811	e3bbdd15c5c11d5bfd8299f688ac454a;b8350620308feeedc48dcd32bdf260f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915210/SRR6915210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915210/SRR6915210_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915210/SRR6915210_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915210/SRR6915210_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915210/SRR6915210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915210/SRR6915210_2.fastq.gz							1784258250	39f9caac2999b6d168fd83666a3094ba	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915210	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915210	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915210				VF29		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813991	SRS3104855	SRX3862799	SRR6915211	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF100		PAIRED	WGS	METAGENOMIC	RANDOM	31587222	6268384387	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF100	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF100	LILT_VF100_T016_R1.fastq.bz2	2049888019;2069421092	d0f37c03634c5c8d2305d258309a8fd4;53ab987b7fea1486a2b46ab1007ff611	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915211/SRR6915211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915211/SRR6915211_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915211/SRR6915211_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915211/SRR6915211_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915211/SRR6915211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915211/SRR6915211_2.fastq.gz							3048553737	ea99b9bde7380436ceaa4a88d7138bc8	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915211	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915211	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915211				VF100		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813990	SRS3104853	SRX3862798	SRR6915212	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF07		PAIRED	WGS	METAGENOMIC	RANDOM	13466058	2664489416	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF07	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF07	LILT_VF07_16_R2.fastq.bz2	878040239;874242713	bb11627bcffb762413e8a669462c649d;7e08c294af51ebec79855c5cea0ef92a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915212/SRR6915212_2.fastq.gz							1302976649	afcd86cfa73b39d1edecba706c5b7712	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915212	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915212	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915212				VF07		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
